RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Eastern                                           ,1998,Beverages,QUICK-Stop,Outback Lager,300.0000
Eastern                                           ,1998,Beverages,Rattlesnake Canyon Grocery,Chang,456.0000
Eastern                                           ,1998,Beverages,Rattlesnake Canyon Grocery,Chartreuse verte,36.0000
Eastern                                           ,1998,Beverages,Rattlesnake Canyon Grocery,Guaran Fantstica,135.0000
Eastern                                           ,1998,Beverages,Rattlesnake Canyon Grocery,Rhnbru Klosterbier,31.0000
Eastern                                           ,1998,Beverages,Reggiani Caseifici,Guaran Fantstica,45.0000
Eastern                                           ,1998,Beverages,Reggiani Caseifici,Outback Lager,180.0000
Eastern                                           ,1998,Beverages,Ricardo Adocicados,Chang,323.0000
Eastern                                           ,1998,Beverages,Save-a-lot Markets,Chai,1440.0000
Eastern                                           ,1998,Beverages,Save-a-lot Markets,Guaran Fantstica,90.0000
Eastern                                           ,1998,Beverages,Save-a-lot Markets,Rhnbru Klosterbier,930.0000
Eastern                                           ,1998,Beverages,Save-a-lot Markets,Steeleye Stout,270.0000
Eastern                                           ,1998,Beverages,Seven Seas Imports,Chai,720.0000
Eastern                                           ,1998,Beverages,Split Rail Beer & Ale,Steeleye Stout,360.0000
Eastern                                           ,1998,Beverages,Suprmes dlices,Chai,180.0000
Eastern                                           ,1998,Beverages,Suprmes dlices,Outback Lager,450.0000
Eastern                                           ,1998,Beverages,Suprmes dlices,Steeleye Stout,1080.0000
Eastern                                           ,1998,Beverages,Tortuga Restaurante,Chartreuse verte,360.0000
Eastern                                           ,1998,Beverages,Tortuga Restaurante,Ipoh Coffee,230.0000
Eastern                                           ,1998,Beverages,Tortuga Restaurante,Outback Lager,180.0000
Eastern                                           ,1998,Beverages,Tradio Hipermercados,Chartreuse verte,504.0000
Eastern                                           ,1998,Beverages,Vaffeljernet,Guaran Fantstica,112.5000
Eastern                                           ,1998,Beverages,Vaffeljernet,Steeleye Stout,180.0000
Eastern                                           ,1998,Beverages,Victuailles en stock,Outback Lager,450.0000
Eastern                                           ,1998,Beverages,Wellington Importadora,Chai,378.0000
Eastern                                           ,1998,Beverages,Wellington Importadora,Outback Lager,45.0000
Eastern                                           ,1998,Beverages,White Clover Markets,Cte de Blaye,6587.5000
Eastern                                           ,1998,Beverages,Wilman Kala,Chai,36.0000
Eastern                                           ,1998,Beverages,Wolski  Zajazd,Steeleye Stout,54.0000
Eastern                                           ,1998,Condiments,Alfreds Futterkiste,Grandma's Boysenberry Spread,400.0000
Eastern                                           ,1998,Condiments,Alfreds Futterkiste,Original Frankfurter grne Soe,26.0000
Eastern                                           ,1998,Condiments,Bon app',Grandma's Boysenberry Spread,500.0000
Eastern                                           ,1998,Condiments,Bottom-Dollar Markets,Grandma's Boysenberry Spread,300.0000
Eastern                                           ,1998,Condiments,Bottom-Dollar Markets,Northwoods Cranberry Sauce,640.0000
Eastern                                           ,1998,Condiments,Chop-suey Chinese,Vegie-spread,526.8000
Eastern                                           ,1998,Condiments,Comrcio Mineiro,Gula Malacca,291.7500
Eastern                                           ,1998,Condiments,Comrcio Mineiro,Sirop d'rable,114.0000
Eastern                                           ,1998,Condiments,Eastern Connection,Louisiana Fiery Hot Pepper Sauce,442.0500
Eastern                                           ,1998,Condiments,Ernst Handel,Sirop d'rable,1881.0000
Eastern                                           ,1998,Condiments,Franchi S.p.A.,Original Frankfurter grne Soe,130.0000
Eastern                                           ,1998,Condiments,Godos Cocina Tpica,Louisiana Fiery Hot Pepper Sauce,442.0500
Eastern                                           ,1998,Condiments,Hanari Carnes,Original Frankfurter grne Soe,520.0000
Eastern                                           ,1998,Condiments,LILA-Supermercado,Original Frankfurter grne Soe,195.0000
Eastern                                           ,1998,Condiments,La maison d'Asie,Gula Malacca,311.2000
Eastern                                           ,1998,Condiments,Let's Stop N Shop,Louisiana Fiery Hot Pepper Sauce,252.6000
Eastern                                           ,1998,Condiments,Magazzini Alimentari Riuniti,Chef Anton's Cajun Seasoning,110.0000
Eastern                                           ,1998,Condiments,Que Delcia,Grandma's Boysenberry Spread,1000.0000
Eastern                                           ,1998,Condiments,Queen Cozinha,Chef Anton's Cajun Seasoning,660.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Aniseed Syrup,40.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Chef Anton's Cajun Seasoning,572.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Grandma's Boysenberry Spread,25.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Louisiana Hot Spiced Okra,17.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Northwoods Cranberry Sauce,80.0000
Eastern                                           ,1998,Condiments,Rattlesnake Canyon Grocery,Original Frankfurter grne Soe,416.0000
Eastern                                           ,1998,Condiments,Reggiani Caseifici,Original Frankfurter grne Soe,260.0000
Eastern                                           ,1998,Condiments,Sant Gourmet,Original Frankfurter grne Soe,234.0000
Eastern                                           ,1998,Condiments,Suprmes dlices,Chef Anton's Cajun Seasoning,462.0000
Eastern                                           ,1998,Condiments,Suprmes dlices,Original Frankfurter grne Soe,195.0000
Eastern                                           ,1998,Condiments,Tradio Hipermercados,Grandma's Boysenberry Spread,150.0000
Eastern                                           ,1998,Condiments,Vaffeljernet,Original Frankfurter grne Soe,520.0000
Eastern                                           ,1998,Condiments,Vaffeljernet,Vegie-spread,1756.0000
Eastern                                           ,1998,Condiments,Wilman Kala,Sirop d'rable,142.5000
Eastern                                           ,1998,Condiments,Wolski  Zajazd,Sirop d'rable,427.5000
Eastern                                           ,1998,Confections,Ana Trujillo Emparedados y helados,Teatime Chocolate Biscuits,64.4000
Eastern                                           ,1998,Confections,Around the Horn,Valkoinen suklaa,390.0000
Eastern                                           ,1998,Confections,Berglunds snabbkp,Maxilaku,300.0000
Eastern                                           ,1998,Confections,Berglunds snabbkp,Teatime Chocolate Biscuits,230.0000
Eastern                                           ,1998,Confections,Berglunds snabbkp,Zaanse koeken,199.5000
Eastern                                           ,1998,Confections,Bon app',Teatime Chocolate Biscuits,92.0000
Eastern                                           ,1998,Confections,Bottom-Dollar Markets,Tarte au sucre,3993.3000
Eastern                                           ,1998,Confections,Chop-suey Chinese,Tarte au sucre,591.6000
Eastern                                           ,1998,Confections,Drachenblut Delikatessen,Gumbr Gummibrchen,374.7600
Eastern                                           ,1998,Confections,Eastern Connection,Gumbr Gummibrchen,374.7600
Eastern                                           ,1998,Confections,Ernst Handel,Sir Rodney's Scones,650.0000
Eastern                                           ,1998,Confections,Ernst Handel,Valkoinen suklaa,357.5000
Eastern                                           ,1998,Confections,Folk och f HB,Tarte au sucre,295.8000
Eastern                                           ,1998,Confections,Frankenversand,Teatime Chocolate Biscuits,460.0000
Eastern                                           ,1998,Confections,Galera del gastrnomo,Zaanse koeken,47.5000
Eastern                                           ,1998,Confections,Godos Cocina Tpica,Scottish Longbreads,225.0000
Eastern                                           ,1998,Confections,Godos Cocina Tpica,Tarte au sucre,986.0000
Eastern                                           ,1998,Confections,Great Lakes Food Market,Sir Rodney's Scones,200.0000
Eastern                                           ,1998,Confections,Great Lakes Food Market,Tarte au sucre,986.0000
Eastern                                           ,1998,Confections,Hungry Owl All-Night Grocers,Pavlova,628.2000
Eastern                                           ,1998,Confections,LINO-Delicateses,Maxilaku,1200.0000
Eastern                                           ,1998,Confections,LINO-Delicateses,NuNuCa Nu-Nougat-Creme,420.0000
Eastern                                           ,1998,Confections,LINO-Delicateses,Pavlova,907.4000
