RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Eastern                                           ,1998,180.0000,Seafood,B's Beverages,Spegesild
Eastern                                           ,1998,322.0000,Beverages,Cactus Comidas para llevar,Ipoh Coffee
Eastern                                           ,1998,155.0000,Beverages,Cactus Comidas para llevar,Rhnbru Klosterbier
Eastern                                           ,1998,150.0000,Seafood,Cactus Comidas para llevar,Rd Kaviar
Eastern                                           ,1998,526.8000,Condiments,Chop-suey Chinese,Vegie-spread
Eastern                                           ,1998,591.6000,Confections,Chop-suey Chinese,Tarte au sucre
Eastern                                           ,1998,1216.0000,Grains/Cereals,Chop-suey Chinese,Gnocchi di nonna Alice
Eastern                                           ,1998,208.0000,Seafood,Chop-suey Chinese,Gravad lax
Eastern                                           ,1998,291.7500,Condiments,Comrcio Mineiro,Gula Malacca
Eastern                                           ,1998,114.0000,Condiments,Comrcio Mineiro,Sirop d'rable
Eastern                                           ,1998,108.0000,Seafood,Comrcio Mineiro,Spegesild
Eastern                                           ,1998,374.7600,Confections,Drachenblut Delikatessen,Gumbr Gummibrchen
Eastern                                           ,1998,656.0000,Meat/Poultry,Drachenblut Delikatessen,Perth Pasties
Eastern                                           ,1998,86.8500,Seafood,Drachenblut Delikatessen,Jack's New England Clam Chowder
Eastern                                           ,1998,442.0500,Condiments,Eastern Connection,Louisiana Fiery Hot Pepper Sauce
Eastern                                           ,1998,374.7600,Confections,Eastern Connection,Gumbr Gummibrchen
Eastern                                           ,1998,1075.0000,Dairy Products,Eastern Connection,Flotemysost
Eastern                                           ,1998,75.0000,Dairy Products,Eastern Connection,Geitost
Eastern                                           ,1998,152.0000,Beverages,Ernst Handel,Chang
Eastern                                           ,1998,135.0000,Beverages,Ernst Handel,Guaran Fantstica
Eastern                                           ,1998,840.0000,Beverages,Ernst Handel,Sasquatch Ale
Eastern                                           ,1998,1881.0000,Condiments,Ernst Handel,Sirop d'rable
Eastern                                           ,1998,650.0000,Confections,Ernst Handel,Sir Rodney's Scones
Eastern                                           ,1998,357.5000,Confections,Ernst Handel,Valkoinen suklaa
Eastern                                           ,1998,1140.0000,Dairy Products,Ernst Handel,Queso Manchego La Pastora
Eastern                                           ,1998,4455.5000,Grains/Cereals,Ernst Handel,Wimmers gute Semmelkndel
Eastern                                           ,1998,1560.0000,Meat/Poultry,Ernst Handel,Pt chinois
Eastern                                           ,1998,386.0000,Seafood,Ernst Handel,Jack's New England Clam Chowder
Eastern                                           ,1998,310.0000,Beverages,Folk och f HB,Rhnbru Klosterbier
Eastern                                           ,1998,295.8000,Confections,Folk och f HB,Tarte au sucre
Eastern                                           ,1998,525.0000,Grains/Cereals,Folk och f HB,Gustaf's Knckebrd
Eastern                                           ,1998,864.0000,Meat/Poultry,Folk och f HB,Pt chinois
Eastern                                           ,1998,1800.0000,Produce,Folk och f HB,Uncle Bob's Organic Dried Pears
Eastern                                           ,1998,300.0000,Seafood,Folk och f HB,Spegesild
Eastern                                           ,1998,180.0000,Beverages,Frankenversand,Guaran Fantstica
Eastern                                           ,1998,460.0000,Confections,Frankenversand,Teatime Chocolate Biscuits
Eastern                                           ,1998,1224.0000,Dairy Products,Frankenversand,Camembert Pierrot
Eastern                                           ,1998,1290.0000,Dairy Products,Frankenversand,Flotemysost
Eastern                                           ,1998,997.5000,Grains/Cereals,Frankenversand,Wimmers gute Semmelkndel
Eastern                                           ,1998,260.7500,Meat/Poultry,Frankenversand,Tourtire
Eastern                                           ,1998,1733.0600,Meat/Poultry,France restauration,Thringer Rostbratwurst
Eastern                                           ,1998,130.0000,Condiments,Franchi S.p.A.,Original Frankfurter grne Soe
Eastern                                           ,1998,136.0000,Dairy Products,Franchi S.p.A.,Camembert Pierrot
Eastern                                           ,1998,530.0000,Produce,Franchi S.p.A.,Manjimup Dried Apples
Eastern                                           ,1998,500.0000,Seafood,Franchi S.p.A.,Carnarvon Tigers
Eastern                                           ,1998,90.0000,Beverages,Galera del gastrnomo,Lakkalikri
Eastern                                           ,1998,47.5000,Confections,Galera del gastrnomo,Zaanse koeken
Eastern                                           ,1998,380.0000,Beverages,Godos Cocina Tpica,Chang
Eastern                                           ,1998,54.0000,Beverages,Godos Cocina Tpica,Guaran Fantstica
Eastern                                           ,1998,442.0500,Condiments,Godos Cocina Tpica,Louisiana Fiery Hot Pepper Sauce
Eastern                                           ,1998,225.0000,Confections,Godos Cocina Tpica,Scottish Longbreads
Eastern                                           ,1998,986.0000,Confections,Godos Cocina Tpica,Tarte au sucre
Eastern                                           ,1998,306.0000,Dairy Products,Godos Cocina Tpica,Camembert Pierrot
Eastern                                           ,1998,498.7500,Grains/Cereals,Godos Cocina Tpica,Wimmers gute Semmelkndel
Eastern                                           ,1998,240.0000,Meat/Poultry,Godos Cocina Tpica,Pt chinois
Eastern                                           ,1998,310.0000,Seafood,Godos Cocina Tpica,Ikura
Eastern                                           ,1998,342.0000,Seafood,Godos Cocina Tpica,Inlagd Sill
Eastern                                           ,1998,7905.0000,Beverages,Great Lakes Food Market,Cte de Blaye
Eastern                                           ,1998,200.0000,Confections,Great Lakes Food Market,Sir Rodney's Scones
Eastern                                           ,1998,986.0000,Confections,Great Lakes Food Market,Tarte au sucre
Eastern                                           ,1998,510.0000,Dairy Products,Great Lakes Food Market,Camembert Pierrot
Eastern                                           ,1998,15810.0000,Beverages,Hanari Carnes,Cte de Blaye
Eastern                                           ,1998,157.5000,Beverages,Hanari Carnes,Guaran Fantstica
Eastern                                           ,1998,520.0000,Condiments,Hanari Carnes,Original Frankfurter grne Soe
Eastern                                           ,1998,437.5000,Dairy Products,Hanari Carnes,Gorgonzola Telino
Eastern                                           ,1998,585.0000,Meat/Poultry,Hanari Carnes,Alice Mutton
Eastern                                           ,1998,2170.0000,Seafood,Hanari Carnes,Ikura
Eastern                                           ,1998,360.0000,Beverages,HILARION-Abastos,Chai
Eastern                                           ,1998,645.0000,Dairy Products,HILARION-Abastos,Flotemysost
Eastern                                           ,1998,912.0000,Produce,HILARION-Abastos,Rssle Sauerkraut
Eastern                                           ,1998,159.0000,Seafood,HILARION-Abastos,Escargots de Bourgogne
Eastern                                           ,1998,289.5000,Seafood,HILARION-Abastos,Jack's New England Clam Chowder
Eastern                                           ,1998,628.2000,Confections,Hungry Owl All-Night Grocers,Pavlova
Eastern                                           ,1998,1120.0000,Dairy Products,Hungry Owl All-Night Grocers,Mascarpone Fabioli
Eastern                                           ,1998,840.0000,Dairy Products,Hungry Owl All-Night Grocers,Queso Cabrales
Eastern                                           ,1998,7427.4000,Meat/Poultry,Hungry Owl All-Night Grocers,Thringer Rostbratwurst
Eastern                                           ,1998,500.0000,Seafood,Hungry Owl All-Night Grocers,Carnarvon Tigers
Eastern                                           ,1998,1320.0000,Dairy Products,Kniglich Essen,Raclette Courdavault
Eastern                                           ,1998,840.0000,Meat/Poultry,Kniglich Essen,Pt chinois
Eastern                                           ,1998,360.0000,Beverages,La corne d'abondance,Lakkalikri
Eastern                                           ,1998,60.0000,Beverages,La corne d'abondance,Outback Lager
Eastern                                           ,1998,439.0000,Confections,La corne d'abondance,Schoggi Schokolade
Eastern                                           ,1998,405.0000,Confections,La corne d'abondance,Sir Rodney's Marmalade
Eastern                                           ,1998,17.5000,Dairy Products,La corne d'abondance,Geitost
